lgcode,pref,city,domain,spf,spf_policy,dmarc,dmarc_policy,mx,mx_spf,mx_spf_policy,mx_dmarc,mx_dmarc_policy
053686,秋田県,大潟村,ogata.or.jp
054348,秋田県,美郷町,town.misato.akita.jp
054631,秋田県,羽後町,town.ugo.lg.jp
054640,秋田県,東成瀬村,higashinaruse.com
060003,山形県,,pref.yamagata.jp
062014,山形県,山形市,city.yamagata-yamagata.lg.jp
062022,山形県,米沢市,city.yonezawa.yamagata.jp
062031,山形県,鶴岡市,city.tsuruoka.lg.jp
062049,山形県,酒田市,city.sakata.lg.jp
062057,山形県,新庄市,city.shinjo.yamagata.jp
062065,山形県,寒河江市,city.sagae.yamagata.jp
062073,山形県,上山市,city.kaminoyama.yamagata.jp
062081,山形県,村山市,city.murayama.lg.jp
062090,山形県,長井市,city.nagai.yamagata.jp
062103,山形県,天童市,city.tendo.yamagata.jp
062111,山形県,東根市,city.higashine.yamagata.jp
062120,山形県,尾花沢市,city.obanazawa.yamagata.jp
062138,山形県,南陽市,city.nanyo.yamagata.jp
063011,山形県,山辺町,town.yamanobe.yamagata.jp
063029,山形県,中山町,town.nakayama.yamagata.jp
063215,山形県,河北町,town.kahoku.yamagata.jp
063223,山形県,西川町,town.nishikawa.yamagata.jp
063231,山形県,朝日町,town.asahi.yamagata.jp
063240,山形県,大江町,town.oe.yamagata.jp
063410,山形県,大石田町,town.oishida.yamagata.jp
063614,山形県,金山町,town.kaneyama.yamagata.jp
063622,山形県,最上町,mogami.tv
063631,山形県,舟形町,town.funagata.yamagata.jp
063649,山形県,真室川町,yume-net.org
063657,山形県,大蔵村,vill.ohkura.yamagata.jp
063665,山形県,鮭川村,vill.sakegawa.yamagata.jp
063673,山形県,戸沢村,vill.tozawa.yamagata.jp
063819,山形県,高畠町,town.takahata.yamagata.jp
063827,山形県,川西町,town.kawanishi.yamagata.jp
064017,山形県,小国町,town.oguni.yamagata.jp
064025,山形県,白鷹町,town.shirataka.lg.jp
064033,山形県,飯豊町,town.iide.yamagata.jp
064262,山形県,三川町,town.mikawa.yamagata.jp
064289,山形県,庄内町,town.shonai.lg.jp
064611,山形県,遊佐町,town.yuza.yamagata.jp
070009,福島県,,pref.fukushima.jp
072010,福島県,福島市,city.fukushima.fukushima.jp
072028,福島県,会津若松市,city.aizuwakamatsu.fukushima.jp
072036,福島県,郡山市,city.koriyama.lg.jp
072044,福島県,いわき市,city.iwaki.lg.jp
072052,福島県,白河市,city.shirakawa.fukushima.jp
072079,福島県,須賀川市,city.sukagawa.fukushima.jp
072087,福島県,喜多方市,city.kitakata.fukushima.jp
072095,福島県,相馬市,city.soma.fukushima.jp
072109,福島県,二本松市,city.nihonmatsu.lg.jp
072117,福島県,田村市,city.tamura.lg.jp
072125,福島県,南相馬市,city.minamisoma.lg.jp
072133,福島県,伊達市,city.fukushima-date.lg.jp
072141,福島県,本宮市,city.motomiya.lg.jp
073016,福島県,桑折町,town.koori.fukushima.jp
073032,福島県,国見町,town.kunimi.fukushima.jp
073083,福島県,川俣町,town.kawamata.lg.jp
073229,福島県,大玉村,vill.otama.fukushima.jp
073423,福島県,鏡石町,town.kagamiishi.fukushima.jp
073440,福島県,天栄村,vill.tenei.fukushima.jp
073628,福島県,下郷町,town.shimogo.fukushima.jp
073644,福島県,檜枝岐村,vill.hinoemata.lg.jp
073679,福島県,只見町,town.tadami.lg.jp
073687,福島県,南会津町,minamiaizu.org
074021,福島県,北塩原村,vill.kitashiobara.fukushima.jp
074055,福島県,西会津町,town.nishiaizu.fukushima.jp
074071,福島県,磐梯町,town.bandai.fukushima.jp
