lgcode,pref,city,domain,spf,spf_policy,dmarc,dmarc_policy,mx,mx_spf,mx_spf_policy,mx_dmarc,mx_dmarc_policy
344621,広島県,世羅町,town.sera.hiroshima.jp,False,,False,,dns.town.sera.hiroshima.jp,False,,False,
345458,広島県,神石高原町,jinsekigun.jp,True,relax,False,,mail.jinsekigun.jp,False,,False,
352012,山口県,下関市,city.shimonoseki.lg.jp,True,relax,False,,mail2.city.shimonoseki.lg.jp,False,,False,
352012,山口県,下関市,city.shimonoseki.lg.jp,True,relax,False,,mail1.city.shimonoseki.lg.jp,False,,False,
352021,山口県,宇部市,city.ube.yamaguchi.jp,True,relax,False,,mail1.city.ube.yamaguchi.jp,False,,False,
352021,山口県,宇部市,city.ube.yamaguchi.jp,True,relax,False,,mail2.city.ube.yamaguchi.jp,False,,False,
352039,山口県,山口市,city.yamaguchi.lg.jp,True,relax,False,,mail2.city.yamaguchi.lg.jp,False,,False,
352039,山口県,山口市,city.yamaguchi.lg.jp,True,relax,False,,mail1.city.yamaguchi.lg.jp,False,,False,
352047,山口県,萩市,city.hagi.lg.jp,True,relax,False,,city-hagi-lg-jp.mail.protection.outlook.com,False,,False,
352063,山口県,防府市,city.hofu.yamaguchi.jp,True,relax,False,,mail1.city.hofu.yamaguchi.jp,False,,False,
352063,山口県,防府市,city.hofu.yamaguchi.jp,True,relax,False,,mail2.city.hofu.yamaguchi.jp,False,,False,
352071,山口県,下松市,city.kudamatsu.lg.jp,True,relax,False,,mail1.city.kudamatsu.lg.jp,False,,False,
352071,山口県,下松市,city.kudamatsu.lg.jp,True,relax,False,,mail2.city.kudamatsu.lg.jp,False,,False,
352080,山口県,岩国市,city.iwakuni.lg.jp,True,relax,False,,mail2.city.iwakuni.lg.jp,False,,False,
352080,山口県,岩国市,city.iwakuni.lg.jp,True,relax,False,,mail1.city.iwakuni.lg.jp,False,,False,
352101,山口県,光市,city.hikari.lg.jp,True,relax,False,,mail1.city.hikari.lg.jp,False,,False,
352101,山口県,光市,city.hikari.lg.jp,True,relax,False,,mail2.city.hikari.lg.jp,False,,False,
352110,山口県,長門市,city.nagato.yamaguchi.jp,True,relax,False,,mail1.city.nagato.yamaguchi.jp,False,,False,
352110,山口県,長門市,city.nagato.yamaguchi.jp,True,relax,False,,mail2.city.nagato.yamaguchi.jp,False,,False,
352128,山口県,柳井市,city-yanai.jp,True,relax,False,,mail2.city-yanai.jp,False,,False,
352128,山口県,柳井市,city-yanai.jp,True,relax,False,,mail1.city-yanai.jp,False,,False,
352136,山口県,美祢市,city.mine.lg.jp,True,relax,False,,mail1.city.mine.lg.jp,False,,False,
352136,山口県,美祢市,city.mine.lg.jp,True,relax,False,,mail2.city.mine.lg.jp,False,,False,
352152,山口県,周南市,city.shunan.lg.jp,True,relax,False,,mail1.city.shunan.lg.jp,False,,False,
352152,山口県,周南市,city.shunan.lg.jp,True,relax,False,,mail2.city.shunan.lg.jp,False,,False,
352161,山口県,山陽小野田市,city.sanyo-onoda.lg.jp,True,relax,False,,mail1.city.sanyo-onoda.lg.jp,False,,False,
352161,山口県,山陽小野田市,city.sanyo-onoda.lg.jp,True,relax,False,,mail2.city.sanyo-onoda.lg.jp,False,,False,
353051,山口県,周防大島町,town.suo-oshima.lg.jp,True,relax,False,,mail2.town.suo-oshima.lg.jp,False,,False,
353051,山口県,周防大島町,town.suo-oshima.lg.jp,True,relax,False,,mail1.town.suo-oshima.lg.jp,False,,False,
353213,山口県,和木町,town.waki.lg.jp,True,relax,False,,mail1.town.waki.lg.jp,False,,False,
353213,山口県,和木町,town.waki.lg.jp,True,relax,False,,mail2.town.waki.lg.jp,False,,False,
353418,山口県,上関町,town.kaminoseki.lg.jp,True,relax,False,,mail1.town.kaminoseki.lg.jp,False,,False,
353418,山口県,上関町,town.kaminoseki.lg.jp,True,relax,False,,mail2.town.kaminoseki.lg.jp,False,,False,
353434,山口県,田布施町,town.tabuse.lg.jp,True,relax,False,,mail1.town.tabuse.lg.jp,False,,False,
353434,山口県,田布施町,town.tabuse.lg.jp,True,relax,False,,mail2.town.tabuse.lg.jp,False,,False,
353442,山口県,平生町,town.hirao.lg.jp,True,relax,False,,mail2.town.hirao.lg.jp,False,,False,
353442,山口県,平生町,town.hirao.lg.jp,True,relax,False,,mail1.town.hirao.lg.jp,False,,False,
355020,山口県,阿武町,town.abu.lg.jp,True,relax,False,,mail1.town.abu.lg.jp,False,,False,
355020,山口県,阿武町,town.abu.lg.jp,True,relax,False,,mail2.town.abu.lg.jp,False,,False,
362018,徳島県,徳島市,city.tokushima.tokushima.jp,True,strict,False,,,,,,
362026,徳島県,鳴門市,city.naruto.tokushima.jp,False,,False,,mail.city.naruto.tokushima.jp,False,,False,
362034,徳島県,小松島市,city.komatsushima.tokushima.jp,False,,False,,,,,,
362042,徳島県,阿南市,city.anan.tokushima.jp,False,,False,,,,,,
362051,徳島県,吉野川市,city.yoshinogawa.lg.jp,True,strict,False,,svj020.city.yoshinogawa.lg.jp,False,,False,
362069,徳島県,阿波市,city.awa.lg.jp,False,,False,,,,,,
362077,徳島県,美馬市,city.mima.lg.jp,False,,False,,,,,,
362085,徳島県,三好市,miyoshi.i-tokushima.jp,True,relax,False,,mail01.i-tokushima.jp,False,,False,
362085,徳島県,三好市,miyoshi.i-tokushima.jp,True,relax,False,,mail02.i-tokushima.jp,False,,False,
363014,徳島県,勝浦町,town.katsuura.lg.jp,True,strict,False,,ns1.town.katsuura.lg.jp,False,,False,
363022,徳島県,上勝町,kamikatsu.jp,True,relax,False,,scang2.economy.stnet.co.jp,False,,False,
363022,徳島県,上勝町,kamikatsu.jp,True,relax,False,,scang1.economy.stnet.co.jp,False,,False,
363219,徳島県,佐那河内村,vill.sanagochi.lg.jp,False,,False,,,,,,
363413,徳島県,石井町,town.ishii.lg.jp,True,relax,False,,ns.town.ishii.lg.jp,False,,False,
363421,徳島県,神山町,town.kamiyama.lg.jp,False,,False,,,,,,
363685,徳島県,那賀町,town.tokushima-naka.lg.jp,False,,False,,,,,,
363839,徳島県,牟岐町,town.tokushima-mugi.lg.jp,False,,False,,,,,,
363871,徳島県,美波町,town.minami.lg.jp,False,,False,,,,,,
363880,徳島県,海陽町,town.kaiyo.lg.jp,True,relax,False,,,,,,
364011,徳島県,松茂町,town.matsushige.tokushima.jp,True,relax,False,,mwbgw1.ocn.ad.jp,False,,False,
364011,徳島県,松茂町,town.matsushige.tokushima.jp,True,relax,False,,mwbgw2.ocn.ad.jp,False,,False,
364029,徳島県,北島町,town.kitajima.lg.jp,False,,False,,,,,,
364037,徳島県,藍住町,town.aizumi.lg.jp,False,,False,,,,,,
364045,徳島県,板野町,town.itano.tokushima.jp,True,relax,False,,mail.town.itano.tokushima.jp,False,,False,
364053,徳島県,上板町,townkamiita.jp,False,,False,,,,,,
364681,徳島県,つるぎ町,town.tokushima-tsurugi.lg.jp,True,relax,False,,mail.town.tokushima-tsurugi.lg.jp,False,,False,
364894,徳島県,東みよし町,town.higashimiyoshi.lg.jp,False,,False,,,,,,
372013,香川県,高松市,city.takamatsu.kagawa.jp,True,strict,False,,mrs.city.takamatsu.lg.jp,False,,False,
372021,香川県,丸亀市,city.marugame.lg.jp,True,strict,False,,cluster1.us.messagelabs.com,False,,False,
372021,香川県,丸亀市,city.marugame.lg.jp,True,strict,False,,mrs.city.marugame.lg.jp,False,,False,
372021,香川県,丸亀市,city.marugame.lg.jp,True,strict,False,,cluster1a.us.messagelabs.com,False,,False,
372030,香川県,坂出市,city.sakaide.lg.jp,True,relax,False,,mrs.city.sakaide.lg.jp,False,,False,
372048,香川県,善通寺市,city.zentsuji.kagawa.jp,True,relax,False,,mrs.city.zentsuji.kagawa.jp,False,,False,
372056,香川県,観音寺市,city.kanonji.kagawa.jp,True,relax,False,,mrs.city.kanonji.lg.jp,False,,False,
372064,香川県,さぬき市,city.sanuki.kagawa.jp,False,,False,,m120.secure.ne.jp,False,,False,
372072,香川県,東かがわ市,higashikagawa.jp,False,,False,,,,,,
372081,香川県,三豊市,city.mitoyo.lg.jp,True,relax,False,,mrs.city.mitoyo.lg.jp,False,,False,
373222,香川県,土庄町,town.tonosho.kagawa.jp,True,relax,False,,mrs.town.tonosho.lg.jp,False,,False,
373249,香川県,小豆島町,town.shodoshima.lg.jp,True,relax,False,,mrs.town.shodoshima.lg.jp,False,,False,
373419,香川県,三木町,town.miki.lg.jp,True,strict,False,,mrs.town.miki.lg.jp,False,,False,
373648,香川県,直島町,town.naoshima.lg.jp,True,strict,False,,mrs.town.naoshima.lg.jp,False,,False,
373869,香川県,宇多津町,town.utazu.lg.jp,False,,False,,,,,,
373877,香川県,綾川町,town.ayagawa.lg.jp,True,strict,False,,mrs.town.ayagawa.lg.jp,False,,False,
374032,香川県,琴平町,town.kotohira.kagawa.jp,True,relax,False,,mrs.town.kotohira.lg.jp,False,,False,
374041,香川県,多度津町,town.tadotsu.kagawa.jp,True,strict,False,,mrs.town.tadotsu.lg.jp,False,,False,
374067,香川県,まんのう町,town.manno.lg.jp,True,relax,False,,mrs.town.manno.lg.jp,False,,False,
382019,愛媛県,松山市,city.matsuyama.ehime.jp,True,relax,False,,city-matsuyama-ehime-jp.mail.protection.outlook.com,False,,False,
382027,愛媛県,今治市,city.imabari.ehime.jp,False,,False,,doki06.dokidoki.ne.jp,False,,False,
382035,愛媛県,宇和島市,city.uwajima.ehime.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
382043,愛媛県,八幡浜市,city.yawatahama.ehime.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
382051,愛媛県,新居浜市,city.niihama.lg.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
382060,愛媛県,西条市,city.saijo.ehime.jp,False,,False,,,,,,
382078,愛媛県,大洲市,city.ozu.ehime.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
382108,愛媛県,伊予市,city.iyo.lg.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
382132,愛媛県,四国中央市,city.shikokuchuo.ehime.jp,True,relax,False,,mx.city.shikokuchuo.ehime.jp,False,,False,
382141,愛媛県,西予市,city.seiyo.ehime.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
382159,愛媛県,東温市,city.toon.ehime.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
383562,愛媛県,上島町,town.kamijima.lg.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
383864,愛媛県,久万高原町,kumakogen.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
384011,愛媛県,松前町,town.masaki.ehime.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
384020,愛媛県,砥部町,town.tobe.ehime.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
384224,愛媛県,内子町,town.uchiko.ehime.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
384429,愛媛県,伊方町,town.ikata.ehime.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
384844,愛媛県,松野町,town.matsuno.ehime.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
384887,愛媛県,鬼北町,town.kihoku.ehime.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
385069,愛媛県,愛南町,town.ainan.ehime.jp,True,relax,False,,mx2.sc-ehime.lg.jp,False,,False,
392014,高知県,高知市,city.kochi.kochi.jp,True,strict,False,,sc425mr01.kscloud.jp,False,,False,
392014,高知県,高知市,city.kochi.kochi.jp,True,strict,False,,sc425mr02.kscloud.jp,False,,False,
392022,高知県,室戸市,city.muroto.kochi.jp,True,relax,False,,sc425mr02.kscloud.jp,False,,False,
392022,高知県,室戸市,city.muroto.kochi.jp,True,relax,False,,sc425mr01.kscloud.jp,False,,False,
392031,高知県,安芸市,city.aki.kochi.jp,True,relax,False,,mwbgw2.ocn.ad.jp,False,,False,
392031,高知県,安芸市,city.aki.kochi.jp,True,relax,False,,mwbgw1.ocn.ad.jp,False,,False,
392049,高知県,南国市,city.nankoku.lg.jp,False,,False,,sc425mr01.kscloud.jp,False,,False,
392049,高知県,南国市,city.nankoku.lg.jp,False,,False,,sc425mr02.kscloud.jp,False,,False,
392057,高知県,土佐市,city.tosa.lg.jp,True,relax,False,,sc425mr02.kscloud.jp,False,,False,
392057,高知県,土佐市,city.tosa.lg.jp,True,relax,False,,sc425mr01.kscloud.jp,False,,False,
392065,高知県,須崎市,city.susaki.lg.jp,True,relax,False,,sc425mr02.kscloud.jp,False,,False,
392065,高知県,須崎市,city.susaki.lg.jp,True,relax,False,,sc425mr01.kscloud.jp,False,,False,
392081,高知県,宿毛市,city.sukumo.kochi.jp,False,,False,,sc425mr02.kscloud.jp,False,,False,
392081,高知県,宿毛市,city.sukumo.kochi.jp,False,,False,,sc425mr01.kscloud.jp,False,,False,
392090,高知県,土佐清水市,city.tosashimizu.kochi.jp,False,,False,,,,,,
392103,高知県,四万十市,city.shimanto.lg.jp,True,relax,False,,sc425mr02.kscloud.jp,False,,False,
392103,高知県,四万十市,city.shimanto.lg.jp,True,relax,False,,sc425mr01.kscloud.jp,False,,False,
392111,高知県,香南市,city.kochi-konan.lg.jp,True,relax,False,,sc425mr02.kscloud.jp,False,,False,
392111,高知県,香南市,city.kochi-konan.lg.jp,True,relax,False,,sc425mr01.kscloud.jp,False,,False,
392120,高知県,香美市,city.kami.lg.jp,True,relax,False,,sc425mr01.kscloud.jp,False,,False,
392120,高知県,香美市,city.kami.lg.jp,True,relax,False,,sc425mr02.kscloud.jp,False,,False,
393011,高知県,東洋町,town.toyo.kochi.jp,False,,False,,sc425mr02.kscloud.jp,False,,False,
393011,高知県,東洋町,town.toyo.kochi.jp,False,,False,,sc425mr01.kscloud.jp,False,,False,
393029,高知県,奈半利町,town.nahari.kochi.jp,True,relax,False,,sc425mr01.kscloud.jp,False,,False,
393029,高知県,奈半利町,town.nahari.kochi.jp,True,relax,False,,sc425mr02.kscloud.jp,False,,False,
393037,高知県,田野町,tanocho.jp,True,relax,False,,mx.tanocho.jp,False,,False,
393045,高知県,安田町,town.yasuda.kochi.jp,False,,False,,town.yasuda.kochi.jp,False,,False,
393053,高知県,北川村,kitagawamura.jp,False,,False,,,,,,
393061,高知県,馬路村,vill.umaji.kochi.jp,True,relax,False,,sc425mr02.kscloud.jp,False,,False,
393061,高知県,馬路村,vill.umaji.kochi.jp,True,relax,False,,sc425mr01.kscloud.jp,False,,False,
393070,高知県,芸西村,vill.geisei.kochi.jp,True,relax,False,,geisei.in.tmems-jp.trendmicro.com,False,,False,
393410,高知県,本山町,town.motoyama.kochi.jp,True,relax,False,,,,,,
393444,高知県,大豊町,town.otoyo.kochi.jp,False,,False,,sc425mr01.kscloud.jp,False,,False,
393444,高知県,大豊町,town.otoyo.kochi.jp,False,,False,,sc425mr02.kscloud.jp,False,,False,
393631,高知県,土佐町,town.tosa.kochi.jp,False,,False,,,,,,
393649,高知県,大川村,vill.okawa.kochi.jp,False,,False,,sc425mr01.kscloud.jp,False,,False,
393649,高知県,大川村,vill.okawa.kochi.jp,False,,False,,sc425mr02.kscloud.jp,False,,False,
393860,高知県,いの町,town.ino.kochi.jp,True,relax,False,,sc425mr01.kscloud.jp,False,,False,
393860,高知県,いの町,town.ino.kochi.jp,True,relax,False,,sc425mr02.kscloud.jp,False,,False,
393878,高知県,仁淀川町,town.niyodogawa.lg.jp,False,,False,,sc425mr02.kscloud.jp,False,,False,
393878,高知県,仁淀川町,town.niyodogawa.lg.jp,False,,False,,sc425mr01.kscloud.jp,False,,False,
394017,高知県,中土佐町,town.nakatosa.lg.jp,True,relax,False,,sc425mr01.kscloud.jp,False,,False,
394017,高知県,中土佐町,town.nakatosa.lg.jp,True,relax,False,,sc425mr02.kscloud.jp,False,,False,
394025,高知県,佐川町,town.sakawa.lg.jp,True,strict,False,,sc425mr01.kscloud.jp,False,,False,
394025,高知県,佐川町,town.sakawa.lg.jp,True,strict,False,,sc425mr02.kscloud.jp,False,,False,
394033,高知県,越知町,town.ochi.kochi.jp,True,relax,False,,sc425mr02.kscloud.jp,False,,False,
394033,高知県,越知町,town.ochi.kochi.jp,True,relax,False,,sc425mr01.kscloud.jp,False,,False,
394050,高知県,檮原町,town.yusuhara.kochi.jp,True,strict,False,,sc425mr01.kscloud.jp,False,,False,
394050,高知県,檮原町,town.yusuhara.kochi.jp,True,strict,False,,sc425mr02.kscloud.jp,False,,False,
394106,高知県,日高村,vill.hidaka.kochi.jp,True,relax,False,,sc425mr01.kscloud.jp,False,,False,
394106,高知県,日高村,vill.hidaka.kochi.jp,True,relax,False,,sc425mr02.kscloud.jp,False,,False,
394114,高知県,津野町,town.kochi-tsuno.lg.jp,True,relax,False,,sc425mr01.kscloud.jp,False,,False,
394114,高知県,津野町,town.kochi-tsuno.lg.jp,True,relax,False,,sc425mr02.kscloud.jp,False,,False,
394122,高知県,四万十町,town.shimanto.lg.jp,True,relax,False,,sc425mr02.kscloud.jp,False,,False,
394122,高知県,四万十町,town.shimanto.lg.jp,True,relax,False,,sc425mr01.kscloud.jp,False,,False,
394246,高知県,大月町,town.otsuki.kochi.jp,False,,False,,sc425mr01.kscloud.jp,False,,False,
394246,高知県,大月町,town.otsuki.kochi.jp,False,,False,,sc425mr02.kscloud.jp,False,,False,
394271,高知県,三原村,vill.mihara.kochi.jp,False,,False,,sc425mr02.kscloud.jp,False,,False,
394271,高知県,三原村,vill.mihara.kochi.jp,False,,False,,sc425mr01.kscloud.jp,False,,False,
394289,高知県,黒潮町,town.kuroshio.lg.jp,True,strict,False,,sc425mr01.kscloud.jp,False,,False,
394289,高知県,黒潮町,town.kuroshio.lg.jp,True,strict,False,,sc425mr02.kscloud.jp,False,,False,
401005,福岡県,北九州市,city.kitakyushu.lg.jp,True,relax,False,,fsec-mta.city.kitakyushu.lg.jp,False,,False,
401307,福岡県,福岡市,city.fukuoka.lg.jp,True,newtral,True,none,fsec-mta.city.fukuoka.lg.jp,False,,False,
401307,福岡県,福岡市,city.fukuoka.lg.jp,True,newtral,True,none,sv9.city.fukuoka.lg.jp,False,,False,
402028,福岡県,大牟田市,city.omuta.lg.jp,False,,False,,,,,,
402036,福岡県,久留米市,city.kurume.fukuoka.jp,True,strict,False,,fsec-mta.city.kurume.fukuoka.jp,False,,False,
402044,福岡県,直方市,city.nogata.fukuoka.jp,True,relax,False,,mgate02.anc.cloud,False,,False,
402052,福岡県,飯塚市,city.iizuka.lg.jp,True,relax,False,,mgate02.anc.cloud,False,,False,
402061,福岡県,田川市,joho.tagawa.fukuoka.jp,False,,False,,ns.joho.tagawa.fukuoka.jp,False,,False,
402079,福岡県,柳川市,city.yanagawa.fukuoka.jp,False,,False,,po.city.yanagawa.fukuoka.jp,False,,False,
402109,福岡県,八女市,city.yame.fukuoka.jp,False,,False,,,,,,
402117,福岡県,筑後市,city.chikugo.lg.jp,True,strict,False,,fsec-mta.city.chikugo.lg.jp,False,,False,
402125,福岡県,大川市,city.okawa.lg.jp,True,strict,False,,fsec-mta.city.okawa.lg.jp,False,,False,
402133,福岡県,行橋市,city.yukuhashi.lg.jp,True,strict,False,,fsec-mta.city.yukuhashi.lg.jp,False,,False,
402141,福岡県,豊前市,city.buzen.lg.jp,True,strict,False,,fsec-mta.city.buzen.lg.jp,False,,False,
402150,福岡県,中間市,city.nakama.lg.jp,True,strict,False,,fsec-mta.city.nakama.lg.jp,False,,False,
402168,福岡県,小郡市,city.ogori.fukuoka.jp,True,relax,False,,ns3.city.ogori.fukuoka.jp,False,,False,
402176,福岡県,筑紫野市,city.chikushino.fukuoka.jp,True,strict,False,,fsec-mta.city.chikushino.fukuoka.jp,False,,False,
402184,福岡県,春日市,city.kasuga.fukuoka.jp,True,relax,False,,fsec-mta.city.kasuga.fukuoka.jp,False,,False,
402192,福岡県,大野城市,city.onojo.fukuoka.jp,True,strict,False,,fsec-mta.city.onojo.fukuoka.jp,False,,False,
402206,福岡県,宗像市,city.munakata.lg.jp,True,strict,False,,fsec-mta.city.munakata.lg.jp,False,,False,
402214,福岡県,太宰府市,city.dazaifu.lg.jp,True,strict,False,,fsec-mta.city.dazaifu.lg.jp,False,,False,
402231,福岡県,古賀市,city.koga.fukuoka.jp,True,strict,False,,fsec-mta.city.koga.fukuoka.jp,False,,False,
402249,福岡県,福津市,city.fukutsu.lg.jp,True,strict,False,,fsec-mta.city.fukutsu.lg.jp,False,,False,
402257,福岡県,うきは市,city.ukiha.fukuoka.jp,False,,False,,,,,,
402265,福岡県,宮若市,city.miyawaka.lg.jp,True,relax,False,,mgate02.anc.cloud,False,,False,
402273,福岡県,嘉麻市,city.kama.lg.jp,True,strict,False,,fsec-mta.city.kama.lg.jp,False,,False,
402281,福岡県,朝倉市,city.asakura.lg.jp,True,strict,False,,CHNSVFTM.city.asakura.lg.jp,False,,False,
402290,福岡県,みやま市,city.miyama.lg.jp,True,strict,False,,fsec-mta.city.miyama.lg.jp,False,,False,
402303,福岡県,糸島市,city.itoshima.lg.jp,True,strict,False,,fsec-mta.city.itoshima.lg.jp,False,,False,
402311,福岡県,那珂川市,city.nakagawa.lg.jp,False,,False,,,,,,
403415,福岡県,宇美町,town.umi.lg.jp,True,strict,False,,fsec-mta.town.umi.lg.jp,False,,False,
403423,福岡県,篠栗町,town.sasaguri.fukuoka.jp,True,relax,False,,mail.town.sasaguri.fukuoka.jp,False,,False,
403431,福岡県,志免町,town.shime.lg.jp,True,strict,False,,fsec-mta.town.shime.lg.jp,False,,False,
403440,福岡県,須恵町,town.sue.fukuoka.jp,True,strict,False,,fsec-mta.town.sue.fukuoka.jp,False,,False,
403458,福岡県,新宮町,town.shingu.fukuoka.jp,True,strict,False,,fsec-mta.town.shingu.fukuoka.jp,False,,False,
403482,福岡県,久山町,town.hisayama.fukuoka.jp,True,strict,False,,fsec-mta.town.hisayama.fukuoka.jp,False,,False,
403491,福岡県,粕屋町,town.kasuya.fukuoka.jp,True,strict,False,,fsec-mta.town.kasuya.fukuoka.jp,False,,False,
403814,福岡県,芦屋町,town.ashiya.lg.jp,True,strict,False,,fsec-mta.town.ashiya.lg.jp,False,,False,
403822,福岡県,水巻町,town.mizumaki.lg.jp,True,strict,False,,fsec-mta.town.mizumaki.lg.jp,False,,False,
403831,福岡県,岡垣町,town.okagaki.lg.jp,True,strict,False,,fsec-mta.town.okagaki.lg.jp,False,,False,
403849,福岡県,遠賀町,town.onga.lg.jp,True,strict,False,,fsec-mta.town.onga.lg.jp,False,,False,
404012,福岡県,小竹町,town.kotake.lg.jp,True,strict,False,,fsec-mta.town.kotake.lg.jp,False,,False,
404021,福岡県,鞍手町,town.kurate.lg.jp,True,strict,False,,fsec-mta.town.kurate.lg.jp,False,,False,
404217,福岡県,桂川町,town.keisen.fukuoka.jp,True,strict,False,,fsec-mta.town.keisen.fukuoka.jp,False,,False,
404471,福岡県,筑前町,town.chikuzen.fukuoka.jp,True,strict,False,,fsec-mta.town.chikuzen.fukuoka.jp,False,,False,
404489,福岡県,東峰村,vill.toho-info.com,True,relax,False,,mx8.gmoserver.jp,False,,False,
405035,福岡県,大刀洗町,town.tachiarai.fukuoka.jp,True,strict,False,,fsec-mta.town.tachiarai.fukuoka.jp,False,,False,
405221,福岡県,大木町,town.ooki.lg.jp,True,strict,False,,fsec-mta.town.ooki.lg.jp,False,,False,
405442,福岡県,広川町,town.hirokawa.fukuoka.jp,False,,False,,,,,,
406015,福岡県,香春町,town.kawara.fukuoka.jp,True,relax,False,,ss0004.town.kawara.fukuoka.jp,False,,False,
406023,福岡県,添田町,town.soeda.fukuoka.jp,True,relax,False,,mgate02.anc.cloud,False,,False,
406040,福岡県,糸田町,town.itoda.lg.jp,True,relax,False,,mgate02.anc.cloud,False,,False,
406058,福岡県,川崎町,town-kawasaki.com,True,strict,False,,vlmx21.secure.ne.jp,False,,False,
406058,福岡県,川崎町,town-kawasaki.com,True,strict,False,,vlmx22.secure.ne.jp,False,,False,
406058,福岡県,川崎町,town-kawasaki.com,True,strict,False,,vlmx20.secure.ne.jp,False,,False,
406082,福岡県,大任町,town.oto.fukuoka.jp,True,relax,False,,mx2.town.oto.fukuoka.jp,False,,False,
406091,福岡県,赤村,akamura.net,True,relax,False,,mx.akamura.net,False,,False,
406091,福岡県,赤村,akamura.net,True,relax,False,,CFC0.mx2.cloud-mail.jp,False,,False,
406104,福岡県,福智町,town.fukuchi.lg.jp,True,relax,False,,mgate02.anc.cloud,False,,False,
406210,福岡県,苅田町,town.kanda.lg.jp,True,strict,False,,fsec-mta.town.kanda.lg.jp,False,,False,
406252,福岡県,みやこ町,town.miyako.lg.jp,True,strict,False,,fsec-mta.town.miyako.lg.jp,False,,False,
406422,福岡県,吉富町,town.yoshitomi.lg.jp,True,strict,False,,fsec-mta.town.yoshitomi.lg.jp,False,,False,
406465,福岡県,上毛町,town.koge.lg.jp,True,strict,False,,fsec-mta.town.koge.lg.jp,False,,False,
406473,福岡県,築上町,town.chikujo.fukuoka.jp,False,,False,,town.chikujo.fukuoka.jp,False,,False,
412015,佐賀県,佐賀市,city.saga.lg.jp,True,strict,False,,sc41-mail01.sbt-isc.jp,False,,False,
412023,佐賀県,唐津市,city.karatsu.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
412031,佐賀県,鳥栖市,city.tosu.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
412040,佐賀県,多久市,city.taku.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
412058,佐賀県,伊万里市,city.imari.saga.jp,False,,False,,sc41-mail01.sbt-isc.jp,False,,False,
412066,佐賀県,武雄市,city.takeo.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
412074,佐賀県,鹿島市,city.saga-kashima.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
412082,佐賀県,小城市,city.ogi.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
412091,佐賀県,嬉野市,city.ureshino.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
412104,佐賀県,神埼市,city.kanzaki.saga.jp,False,,False,,sc41-mail01.sbt-isc.jp,False,,False,
413275,佐賀県,吉野ヶ里町,town.yoshinogari.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
413411,佐賀県,基山町,town.kiyama.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
413453,佐賀県,上峰町,town.kamimine.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
413461,佐賀県,みやき町,town.miyaki.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
413879,佐賀県,玄海町,town.genkai.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
414018,佐賀県,有田町,town.arita.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
414239,佐賀県,大町町,town.omachi.saga.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
414247,佐賀県,江北町,town.kouhoku.saga.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
414255,佐賀県,白石町,town.shiroishi.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
414417,佐賀県,太良町,town.tara.lg.jp,True,relax,False,,sc41-mail01.sbt-isc.jp,False,,False,
422011,長崎県,長崎市,city.nagasaki.lg.jp,True,relax,False,,sc42-mail01.sbt-isc.jp,False,,False,
422029,長崎県,佐世保市,city.sasebo.lg.jp,True,relax,False,,sc42-mail01.sbt-isc.jp,False,,False,
422037,長崎県,島原市,city.shimabara.lg.jp,True,relax,False,,sc42-mail01.sbt-isc.jp,False,,False,
